--------- beginning of main
2026-03-25 13:54:03.805   335-31762 AudioALSADeviceParser   and...re.audio@2.0-service-mediatek  D  compare pcm success = 1, stringpair = MultiMedia1_Capture
2026-03-25 13:54:03.806   335-31762 AudioALSAH...rceManager and...re.audio@2.0-service-mediatek  D  +startInputDevice(), new_device = 0x80000004, mInputDevice = 0x0, mStartInputDeviceCount = 0, mMicInverse = 0, mNumPhoneMicSupport = 2
2026-03-25 13:54:03.807   335-31762 AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceSettingByName() DeviceName = Mic1TypeACCMode descriptor->DeviceStatusCounter = 0
2026-03-25 13:54:03.807   757-4403  MediaRouterService      system_server                        V  restoreBluetoothA2dp(false)
2026-03-25 13:54:03.807   335-31762 AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceSettingByName() DeviceName = Mic2TypeACCMode descriptor->DeviceStatusCounter = 0
2026-03-25 13:54:03.807   335-31762 AudioUtility            and...re.audio@2.0-service-mediatek  D  IsAudioSupportFeature AUDIO_SUPPORT_DMIC bSupportFlg[0]
2026-03-25 13:54:03.807   335-31762 AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceTurnonSequenceByName() DeviceName = builtin_Mic_DualMic descriptor->DeviceStatusCounte = 0
2026-03-25 13:54:03.807   335-31762 AudioALSAC...iderNormal and...re.audio@2.0-service-mediatek  D  open(-)
2026-03-25 13:54:03.807   335-31762 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  SetUPLinkDropTime, 0
2026-03-25 13:54:03.807   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  sample_rate: 48000 => 16000, num_channels: 2 => 2, audio_format: 0x4 => 0x1
2026-03-25 13:54:03.808   335-31762 MtkAudioSrc             and...re.audio@2.0-service-mediatek  D  open(), SR 48000, CH 2; out SR 16000, CH 2; format 0, mState = 2
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  CheckNeedBesRecordSRC(), mStreamAttributeSource->sample_rate=48000, mStreamAttributeSource->num_channels=2, mStreamAttributeTarget->sample_rate=16000,mStreamAttributeTarget->num_channels=1, BesRecord_usingsamplerate=16000
2026-03-25 13:54:03.808   335-31762 MtkAudioSrc             and...re.audio@2.0-service-mediatek  D  open(), SR 48000, CH 2; out SR 16000, CH 2; format 0, mState = 2
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  CheckNeedBesRecordSRC(), 1, 16000, mBesRecSRCSizeFactor=1
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  CheckChannelRemixOp(), ch 2->1 (mBesRecordStereoMode = 0, BesRecord enable = 1), ChannelRemixOp = 4
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  +AddEchoRefDataProvider()
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  AddEchoRefDataProvider(), mCaptureDataProviderEchoRef=0xaf61e680
2026-03-25 13:54:03.808   335-31762 AudioALSAC...oviderBase and...re.audio@2.0-service-mediatek  D  attach(), 0xaf61e680, mCaptureDataClientVector.size()=0, Identity=0xb0a7d980
2026-03-25 13:54:03.808   335-31762 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  open()
2026-03-25 13:54:03.808   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  IsLowLatencyCapture(), low_latency_on: 0, voip_on: 1
2026-03-25 13:54:03.808   335-31762 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  open(), audio_format = 1, audio_channel_mask=c, num_channels=2, sample_rate=48000, buf_total_latency=120ms
2026-03-25 13:54:03.808   335-31762 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  open(), format = 0, channels=2, rate=48000, period_size=240, period_count=24,latency=5,kReadBufferSize=960
2026-03-25 13:54:03.808   335-31762 AudioALSADeviceParser   and...re.audio@2.0-service-mediatek  D  compare pcm success = 9, stringpair = DL1_AWB_Record
2026-03-25 13:54:03.809   335-31762 MtkAudioSrc             and...re.audio@2.0-service-mediatek  D  open(), SR 48000, CH 2; out SR 16000, CH 2; format 0, mState = 2
2026-03-25 13:54:03.809   335-31762 MtkAudioSrc             and...re.audio@2.0-service-mediatek  D  open(), SR 16000, CH 2; out SR 16000, CH 1; format 0, mState = 2
2026-03-25 13:54:03.809   335-31762 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  SetDownLinkLatencyTime, 120
2026-03-25 13:54:03.809   757-848   DuraSpeed/...eedService system_server                        D  [onPlaybackConfigChanged], play music packageNames:[com.reedersystems.commandcomms, com.reedersystems.commandcomms]
2026-03-25 13:54:03.811 30781-30781 MediaPlayer             com.reedersystems.commandcomms       V  resetDrmState:  mDrmInfo=null mDrmProvisioningThread=null mPrepareDrmInProgress=false mActiveDrmScheme=false
2026-03-25 13:54:03.811 30781-30781 MediaPlayer             com.reedersystems.commandcomms       V  cleanDrmObj: mDrmObj=null mDrmSessionId=null
2026-03-25 13:54:03.811   398-1101  NuPlayerDriver          mediaserver                          D  reset(0xaada53f0) at state 6
2026-03-25 13:54:03.812   398-1101  NuPlayerDriver          mediaserver                          D  notifyListener_l(0xaada53f0), (8, 0, 0, -1), loop setting(0, 0)
2026-03-25 13:54:03.812   398-1101  GenericSource           mediaserver                          D  disconnect: mDataSource 0xa8e83cc0 mHttpSource 0x0
2026-03-25 13:54:03.812   757-848   DuraSpeed/...eedService system_server                        D  [onPlaybackConfigChanged], play music packageNames:[com.reedersystems.commandcomms]
2026-03-25 13:54:03.812   398-31745 AudioTrack              mediaserver                          D  pause(): 0xa8eb2000, mState = 1
2026-03-25 13:54:03.812   335-31764 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  IsLowLatencyCapture(), low_latency_on: 0, voip_on: 1
2026-03-25 13:54:03.812   335-31764 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  +readThread(), pid: 335, tid: 31764, kReadBufferSize=3c0
2026-03-25 13:54:03.813   398-31745 AudioTrack              mediaserver                          D  stop(): 0xa8eb2000, mState = 4
2026-03-25 13:54:03.813   404-31748 MtkOmxAudioDecBase      media.codec                          D  # Got general command (OMX_CommandFlush)
2026-03-25 13:54:03.814   335-31763 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  IsLowLatencyCapture(), low_latency_on: 0, voip_on: 1
2026-03-25 13:54:03.814   335-31763 AudioALSAC...iderNormal and...re.audio@2.0-service-mediatek  D  +readThread(), pid: 335, tid: 31763, kReadBufferSize=0x1e00, open_index=104, UPLINK_SET_AMICDCC_BUFFER_TIME_MS = 80, counter=1 
2026-03-25 13:54:03.815   404-31748 MtkOmxAudioDecBase      media.codec                          D  # Got general command (OMX_CommandStateSet)
2026-03-25 13:54:03.815   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  readthread all ready! pcm start
2026-03-25 13:54:03.816   335-31762 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  resync the latency delay time
2026-03-25 13:54:03.816   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  AddEchoRefDataProvider(), Source sample_rate=48000, num_channels=2, audio_format=1
2026-03-25 13:54:03.816   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  AddEchoRefDataProvider(), Target sample_rate=16000, num_channels=2, audio_format=1
2026-03-25 13:54:03.816   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  -AddEchoRefDataProvider()
2026-03-25 13:54:03.816   335-31762 AudioALSAC...HandlerAEC and...re.audio@2.0-service-mediatek  D  -open()
2026-03-25 13:54:03.816   335-31764 AudioALSAC...oviderBase and...re.audio@2.0-service-mediatek  D  pcm_start
2026-03-25 13:54:03.817   404-31748 MtkOmxAudioDecBase      media.codec                          D  # Got general command (OMX_CommandStateSet)
2026-03-25 13:54:03.818   335-31763 AudioALSAC...oviderBase and...re.audio@2.0-service-mediatek  D  pcm_start
2026-03-25 13:54:03.822   364-374   HWComposer              surfaceflinger                       W  Ignoring duplicate VSYNC event from HWC (t=0)
2026-03-25 13:54:03.829   404-14881 MtkOmxRawDec            media.codec                          D  MtkOmxRawDec Deconstruct !!!
2026-03-25 13:54:03.830 30781-30819 [PTT-DIAG]              com.reedersystems.commandcomms       D  Sending PTT_TX_STARTED broadcast
2026-03-25 13:54:03.832 30781-30819 [PTT-DIAG]              com.reedersystems.commandcomms       D  emitPttStart DISPATCH__DISPATCH
2026-03-25 13:54:03.834   398-31746 MediaAnalyticsItem      mediaserver                          W  Unable to record: (codec:0:-1:-11:0:6:android.media.mediacodec.mime=audio/raw:android.media.mediacodec.mode=audio:android.media.mediacodec.encoder=0:android.media.mediacodec.codec=OMX.MTK.AUDIO.DECODER.RAW:android.media.mediacodec.secure=0:android.media.mediacodec.bytesin=23888:) [forcenew=0]
2026-03-25 13:54:03.834 30781-30819 [PTT-DIAG]              com.reedersystems.commandcomms       D  Radio TX: transmitStart signaled for DISPATCH__DISPATCH
2026-03-25 13:54:03.835   398-31742 NuPlayer                mediaserver                          D  audio shutdown completed
2026-03-25 13:54:03.837   398-31742 NuPlayerDriver          mediaserver                          D  notifyResetComplete(0xaada53f0)
2026-03-25 13:54:03.844   364-374   HWComposer              surfaceflinger                       W  Ignoring duplicate VSYNC event from HWC (t=0)
2026-03-25 13:54:03.844   757-918   zhouzhe                 system_server                        D  keyCode222 = 230
2026-03-25 13:54:03.845 30781-30781 [PTT-DIAG]              com.reedersystems.commandcomms       D  PTT_TX_STARTED received — setting pttState = TRANSMITTING
2026-03-25 13:54:03.845   398-1101  AudioTrack              mediaserver                          D  ~AudioTrack(): 0xa8eb2000
2026-03-25 13:54:03.845   398-1101  AudioTrack              mediaserver                          D  stop(): 0xa8eb2000, mState = 4
2026-03-25 13:54:03.858   355-355   NxpTml                  vendor.nxp.nxpnfc@1.0-service        D  phTmlNfc_i2c_reset(), VEN level 1
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData+
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  mDLInBufferQ i=0, length=160, 0xaf604cc0, Sec=21474, NSec=153686653
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  mDLInBufferQ i=1, length=160, 0xaf604d60, Sec=21474, NSec=158648993
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  mDLInBufferQ i=2, length=160, 0xaf604e00, Sec=21474, NSec=163663970
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  mDLInBufferQ i=3, length=160, 0xaf604ea0, Sec=21474, NSec=168666533
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  mDLInBufferQ i=4, length=160, 0xaf604f40, Sec=21474, NSec=173702173
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, time_stamp_estimate, mULInBufferQ[0].sec=21474, mULInBufferQ[0].nsec=162373292
2026-03-25 13:54:03.859   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, time_stamp_estimate, mDLInBufferQ[0].sec=21474, mDLInBufferQ[0].nsec=153686653
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  TimeStampCompare, bRet=1
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  TimeStampCompare, bRet=1
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, 1 drop DL Delay data droplength=160, mDLDelayBufferQ.size()=5, mDLDelayBufferQ[0]->BufLen4Delay=160!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  TimeStampCompare, bRet=0
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  TimeStampCompare, bRet=1
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, calculate drop downlink data time
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, bULlate 1, deltaSec=0, deltaNSec=3724299
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, diffnsec 3724299, diffSample=59, diffBufLength=118
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, drop DL data diffBufLength=118, mDLInBufferQ.size()=4, mDLInBufferQ[0]->BufLen=160!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, mDLInBufferQ[0]->pRead=0xaf604d60 , mDLInBufferQ[0]->BufLen=160, sec 21474, nsec 158648993
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, after mDLInBufferQ[0]->pRead=0xaf604dd6, mDLInBufferQ[0]->BufLen=42, updatensecdiff=3687500, sec=21474, nsec=162336493
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, drop DL Delay data droplength=118, mDLDelayBufferQ.size()=4, mDLDelayBufferQ[0]->BufLen4Delay=160!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, mDLDelayBufferQ[0]->pRead=0xaf604d60
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, after mDLDelayBufferQ[0]->pRead=0xaf604dd6, mDLDelayBufferQ[0]->BufLen=42
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, finish, mDLInBufferQ.size = 4, mDLInBufQLenTotal=522, mULInBufferQ.size = 1, mULInBufQLenTotal=1280
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, finish, mDLInBufferQ[0]->pRead=0xaf604dd6 , mDLInBufferQ[0]->BufLen=42, sec = 21474, nsec = 162336493
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, finish, mULInBufferQ[0]->pRead=0xb0a05300 , mULInBufferQ[0]->BufLen=1280, sec = 21474, nsec = 162373292
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  PrepareProcessData, adjust downlink data mLatencyDir=0,mLatencySampleCount=64
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data drop DL data diffBufLength=0, mDLInBufferQ.size()=4, mDLInBufferQ[0]->BufLen=42!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data drop DL Delay data droplength=42, mDLDelayBufferQ.size()=4, mDLDelayBufferQ[0]->BufLen4Delay=42!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data drop DL data diffBufLength=0, mDLInBufferQ.size()=3, mDLInBufferQ[0]->BufLen=160!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data mDLInBufferQ[0]->pRead=0xaf604e00 , mDLInBufferQ[0]->BufLen=160, sec 21474, nsec 163663970
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data after mDLInBufferQ[0]->pRead=0xaf604e56, mDLInBufferQ[0]->BufLen=74, updatensecdiff=2687500, sec=21474, nsec=166351470
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data drop DL Delay data droplength=86, mDLDelayBufferQ.size()=3, mDLDelayBufferQ[0]->BufLen4Delay=160!!!
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data mDLDelayBufferQ[0]->pRead=0xaf604e00
2026-03-25 13:54:03.860   335-31763 AudioSPELayer           and...re.audio@2.0-service-mediatek  D  adjust downlink data after mDLDelayBufferQ[0]->pRead=0xaf604e56, mDLDelayBufferQ[0]->BufLen=74
2026-03-25 13:54:03.868   364-374   HWComposer              surfaceflinger                       W  Ignoring duplicate VSYNC event from HWC (t=0)
2026-03-25 13:54:03.891   364-374   HWComposer              surfaceflinger                       W  Ignoring duplicate VSYNC event from HWC (t=0)
2026-03-25 13:54:03.896   757-918   zhouzhe                 system_server                        D  keyCode222 = 230
2026-03-25 13:54:03.913   335-521   AudioALSAHardware       and...re.audio@2.0-service-mediatek  D  +routing createAudioPatch Mixer->1
2026-03-25 13:54:03.914   335-521   AudioALSAStreamManager  and...re.audio@2.0-service-mediatek  D  +setParameters(), IOport = 13, keyValuePairs = routing=1
2026-03-25 13:54:03.914   364-374   HWComposer              surfaceflinger                       W  Ignoring duplicate VSYNC event from HWC (t=0)
2026-03-25 13:54:03.918   335-521   <no-tag>                and...re.audio@2.0-service-mediatek  D  -updateDeviceInfoForVoiceWakeUp(), mIsUseHeadsetMic = 0, bIsUseHeadsetMic = 0
2026-03-25 13:54:03.918   335-521   AudioALSAStreamManager  and...re.audio@2.0-service-mediatek  D  +routingOutputDevice(), flag: 6, output_devices: 0x2 => 0x1, mPhoneCallSpeechOpen = 0
2026-03-25 13:54:03.918   335-521   AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  +setSuspend(), mSuspendCount = 0, suspend_on = 1, flags 6, mMixerOutInUse 0
2026-03-25 13:54:03.918   335-521   AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  +routing(), route output device from 2 to 1, flag 6
2026-03-25 13:54:03.918   335-521   AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  close(), flags 6, mMixerOutInUse 0
2026-03-25 13:54:03.918   335-521   AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  +close(), flag 6, mDevice = 0x2
2026-03-25 13:54:03.918   335-521   AudioVoiceUIDL          and...re.audio@2.0-service-mediatek  D  [SetInputStandBy] ReadRefFromRing to exit? (0) 
2026-03-25 13:54:03.918   335-521   AudioALSAH...rceManager and...re.audio@2.0-service-mediatek  D  +stopOutputDevice(), mOutputDevices = 0x2, mStartOutputDevicesCount = 1
2026-03-25 13:54:03.918   335-521   AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceTurnoffSequenceByName(), DeviceName = ext_speaker_output descriptor->DeviceStatusCounter = 1
2026-03-25 13:54:03.918   335-521   AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceTurnoffSequenceByName(), DeviceName = speaker_output descriptor->DeviceStatusCounter = 1
2026-03-25 13:54:03.919   335-521   AudioALSADriverUtility  and...re.audio@2.0-service-mediatek  D  GetPropertyValue key = af.resouce.extdac_support value = 0
2026-03-25 13:54:03.919   335-521   AudioALSAP...andlerBase and...re.audio@2.0-service-mediatek  D  closePcmDriver(), mPcm = 0xb0a28c40
2026-03-25 13:54:03.919   335-521   AudioALSADriverUtility  and...re.audio@2.0-service-mediatek  D  GetPropertyValue key = af.resouce.extdac_support value = 0
2026-03-25 13:54:03.920   404-404   gle.vp8.encoder         media.codec                          W  type=1400 audit(0.0:31303): avc: denied { getattr } for path="/dev/sw_sync" dev="tmpfs" ino=236 scontext=u:r:mediacodec:s0 tcontext=u:object_r:sw_sync_device:s0 tclass=chr_file permissive=0
2026-03-25 13:54:03.920   335-521   AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  SetLowJitterMode(), bypass low jitter mode, bEnable = 0, device = 0x2, SampleRate = 48000
2026-03-25 13:54:03.920   335-521   MtkAudioBitConverter    and...re.audio@2.0-service-mediatek  D  +close()
2026-03-25 13:54:03.920   335-521   AudioALSAP...andlerBase and...re.audio@2.0-service-mediatek  D  DeinitDataPending
2026-03-25 13:54:03.920   335-521   AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  -close()
2026-03-25 13:54:03.920   335-521   AudioALSAStreamManager  and...re.audio@2.0-service-mediatek  D  -destroyPlaybackHandler(), mode = 0, pPlaybackHandler = 0xaf412300, mPlaybackHandlerVector.size() = 0
2026-03-25 13:54:03.920   335-521   AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  setMuteForRouting(), mute 0, flags 6
2026-03-25 13:54:03.920   335-521   AudioUtility            and...re.audio@2.0-service-mediatek  D  power_hal_hint - custPowerHint 0, data 0
2026-03-25 13:54:03.920   353-569   vendor.med...r@1.1-impl merged_hal_service                   I  mtkCusPowerHint hint:0, data:0
2026-03-25 13:54:03.920   335-521   AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  +setSuspend(), mSuspendCount = 1, suspend_on = 0, flags 6, mMixerOutInUse 0
2026-03-25 13:54:03.920   335-521   AudioALSAStreamIn       and...re.audio@2.0-service-mediatek  D  updateOutputDeviceInfoForInputStream(), mUpdateOutputDevice = 1, mStreamAttributeTarget.output_devices change: 0x2 => 0x1
2026-03-25 13:54:03.920   335-521   AudioMTKGainController  and...re.audio@2.0-service-mediatek  D  setNormalVolume(), mSceneIndex = 0, stream 0, devices 0x1, index 0, mode 0x0
2026-03-25 13:54:03.920   335-521   AudioALSAStreamManager  and...re.audio@2.0-service-mediatek  D  -routingOutputDevice(), output_devices = 0x1
2026-03-25 13:54:03.921   335-13237 AudioALSAStreamOut      and...re.audio@2.0-service-mediatek  D  open(), flags 6
2026-03-25 13:54:03.921   335-13237 AudioUtility            and...re.audio@2.0-service-mediatek  D  power_hal_hint - custPowerHint 0, data 268435455
2026-03-25 13:54:03.921   335-13237 AudioALSAStreamManager  and...re.audio@2.0-service-mediatek  D  +createPlaybackHandler(), mAudioMode = 0, output_devices = 0x1
2026-03-25 13:54:03.921   335-13237 NVRAM                   and...re.audio@2.0-service-mediatek  D  getNumMicSupport(), dualMicFlag 1, numMicString 2
2026-03-25 13:54:03.921   335-13237 NVRAM                   and...re.audio@2.0-service-mediatek  D  QueryFeatureSupportInfo(), feature support bit 0x1a097c57 
2026-03-25 13:54:03.921   335-13237 AudioSpeechEnhanceInfo  and...re.audio@2.0-service-mediatek  D  IsAPDMNRTuningEnable(), 0
2026-03-25 13:54:03.922   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  AudioALSAPlaybackHandlerNormal()
2026-03-25 13:54:03.922   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  +setFilterMng() mAudioFilterManagerHandler [0xb0a16260]
2026-03-25 13:54:03.922   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  +open(), flag 6, mDevice = 0x1
2026-03-25 13:54:03.922   335-13237 AudioALSADeviceParser   and...re.audio@2.0-service-mediatek  D  compare pcm success = 7, stringpair = I2S0DL1_PLayback
2026-03-25 13:54:03.922   353-385   powerd                  merged_hal_service                   I  [powerd_req] POWER_MSG_MTK_CUS_HINT: hint:0, hdl:36, data:0
2026-03-25 13:54:03.922   335-13237 <no-tag>                and...re.audio@2.0-service-mediatek  D  -AssignDRAM() retval 0
2026-03-25 13:54:03.922   335-13237 AudioALSAP...andlerBase and...re.audio@2.0-service-mediatek  D  transferAudioFormatToPcmFormat(), audio_format(0x4) => pcm_format(0x1)
2026-03-25 13:54:03.922   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  open(), mConfig: channels = 2, rate = 48000, period_size = 256, period_count = 2, format = 1 avail_min = 256
2026-03-25 13:54:03.922   335-13237 AudioALSADriverUtility  and...re.audio@2.0-service-mediatek  D  GetPropertyValue key = af.resouce.extdac_support value = 0
2026-03-25 13:54:03.922   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  SetLowJitterMode(), bypass low jitter mode, bEnable = 1, device = 0x1, SampleRate = 48000
2026-03-25 13:54:03.922   335-13237 AudioALSAP...andlerBase and...re.audio@2.0-service-mediatek  D  openPcmDriverWithFlag(), pcm device = 7 flag = 0x8
2026-03-25 13:54:03.922   353-569   vendor.med...r@1.1-impl merged_hal_service                   I  mtkCusPowerHint hint:0, data:268435455
2026-03-25 13:54:03.926   353-385   powerd                  merged_hal_service                   I  [powerd_req] POWER_MSG_MTK_CUS_HINT: hint:0, hdl:36, data:268435455
2026-03-25 13:54:03.926   335-13237 AudioALSAP...andlerBase and...re.audio@2.0-service-mediatek  D  initBitConverter(), audio_format: 0x3 => 0x4, bcv_pcm_format = 0x3
2026-03-25 13:54:03.926   335-13237 MtkAudioBitConverter    and...re.audio@2.0-service-mediatek  D  +open(), format 3, CH 2, SR 48000
2026-03-25 13:54:03.927   335-13237 MtkAudioBitConverter    and...re.audio@2.0-service-mediatek  D  +resetBuffer()
2026-03-25 13:54:03.927   335-13237 AudioALSAH...rceManager and...re.audio@2.0-service-mediatek  D  +startOutputDevice(), new_devices = 0x1, mOutputDevices = 0x0, mStartOutputDevicesCount = 0 SampleRate = 48000
2026-03-25 13:54:03.927   387-526   AudioSystem             audioserver                          D  +setParameters(): routing=1 
2026-03-25 13:54:03.927   335-13237 AudioALSAD...figManager and...re.audio@2.0-service-mediatek  D  ApplyDeviceTurnonSequenceByName() DeviceName = receiver_output descriptor->DeviceStatusCounte = 0
2026-03-25 13:54:03.928   335-13237 AudioVoiceUIDL          and...re.audio@2.0-service-mediatek  D  [GetSRCInputParameter] mOutputSampleRate 16000,  mInputSampleRate 48000, mInChannel 2, mOutChannel, 0 format 4
2026-03-25 13:54:03.928   335-13237 AudioVoiceUIDL          and...re.audio@2.0-service-mediatek  D  [GetSRCInputParameter] create SRC handle fail
2026-03-25 13:54:03.928   335-13237 AudioALSAP...dlerNormal and...re.audio@2.0-service-mediatek  D  -open()
2026-03-25 13:54:03.929   353-385   libPerfService          merged_hal_service                   I  perfCusUserScnEnable - handle:36
2026-03-25 13:54:03.932   335-31762 AudioALSAStreamIn       and...re.audio@2.0-service-mediatek  D  read(), close handler and reopen it
2026-03-25 13:54:03.932   335-31762 AudioALSAStreamIn       and...re.audio@2.0-service-mediatek  D  close()
2026-03-25 13:54:03.932   335-31762 AudioALSAC...HandlerAEC and...re.audio@2.0-service-mediatek  D  +close()
2026-03-25 13:54:03.932   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  ~AudioALSACaptureDataClient()
2026-03-25 13:54:03.932   335-31762 AudioALSAC...DataClient and...re.audio@2.0-service-mediatek  D  ~AudioALSACaptureDataClient(), remove EchoRef data provider,mCaptureDataProviderEchoRef=0xaf61e680
2026-03-25 13:54:03.932   335-31762 AudioALSAC...oviderBase and...re.audio@2.0-service-mediatek  D  detach(), 0xaf61e680, mCaptureDataClientVector.size()=1, Identity=0xb0a7d980
2026-03-25 13:54:03.932   335-31762 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  close()
2026-03-25 13:54:03.934   387-527   APM_AudioPolicyManager  audioserver                          D  stopOutput() output 13, stream 8, session 2201
2026-03-25 13:54:03.934   387-527   APM::Audio...Descriptor audioserver                          V  changeRefCount() stream 8, count 0
2026-03-25 13:54:03.936   335-31764 AudioALSAC...derEchoRef and...re.audio@2.0-service-mediatek  D  -readThread(), pid: 335, tid: 31764
